;title;tconst;primaryTitle;startYear;runtimeMinutes;genres;averageRating;numVotes;Action;Adult;Adventure;Animation;Biography;Comedy;Crime;Documentary;Drama;Family;Fantasy;Film-Noir;Game-Show;History;Horror;Music;Musical;Mystery;News;Reality-TV;Romance;Sci-Fi;Short;Sport;Talk-Show;Thriller;War;Western;decade
30428;Moon 44;tt0097910;Moon 44;1990;98;Action,Sci-Fi,Thriller;5.0;5199;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1990
30429;Moontrap;tt0097911;Moontrap;1988;92;Horror,Sci-Fi;4.8;3361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1980
30438;My Left Foot;tt0097937;My Left Foot;1989;103;Biography,Drama;7.9;73032;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30439;Madame loup-garou;tt0097938;My Mom's a Werewolf;1989;90;Comedy,Horror;4.5;1199;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30440;Maman est un loup-garou;tt0097938;My Mom's a Werewolf;1989;90;Comedy,Horror;4.5;1199;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30441;Mystery Train;tt0097940;Mystery Train;1989;110;Comedy,Crime,Drama;7.5;27860;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30444;Le sapin a les boules;tt0097958;National Lampoon's Christmas Vacation;1989;97;Comedy;7.6;184550;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30445;New York Stories;tt0097965;New York Stories;1989;124;Comedy,Drama,Romance;6.4;18207;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30446;Un flic à Chicago;tt0097967;Next of Kin;1989;108;Action,Crime,Thriller;5.8;11569;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30450;Meurtres en nocturne;tt0097971;Night Game;1989;95;Crime,Drama,Thriller;4.9;813;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30451;Zombie Academy;tt0097972;Night Life;1989;89;Horror;5.6;735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30456;L'enfant du cauchemar;tt0097981;A Nightmare on Elm Street 5: The Dream Child;1989;89;Fantasy,Horror;5.0;44851;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30457;Freddy 5: L'enfant du cauchemar;tt0097981;A Nightmare on Elm Street 5: The Dream Child;1989;89;Fantasy,Horror;5.0;44851;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30459;Cadence de combat;tt0097987;No Holds Barred;1989;93;Action,Sport;4.4;6400;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1980
30461;Personne n'est parfaite;tt0097994;Nobody's Perfect;1990;90;Comedy,Romance;5.5;647;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1990
30462;Noce blanche;tt0097995;Noce blanche;1989;92;Drama,Romance;6.9;2506;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30465;Big Brother;tt0098019;Miracles: The Canton Godfather;1989;139;Action,Comedy,Crime;7.0;4868;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30466;Old Gringo;tt0098022;Old Gringo;1989;119;Adventure,History,Romance;5.8;1970;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30475;Opération crépuscule;tt0098051;The Package;1989;108;Action,Crime,Drama;6.4;9913;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30478;Palombella rossa;tt0098055;Red Wood Pigeon;1989;89;Comedy,Sport;7.1;2549;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1980
30480;Paperhouse;tt0098061;Paperhouse;1988;92;Drama,Fantasy;6.6;5842;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30481;Paprika;tt0098063;Paprika;1991;99;Drama;5.5;3893;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1990
30482;Les femmes de Papa;tt0098066;Parent Trap III;1989;86;Comedy,Family;6.0;760;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30483;Portrait craché d'une famille modèle;tt0098067;Parenthood;1989;124;Comedy,Drama;7.0;48814;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30485;Le voyageur de la peur;tt0098072;Hitcher in the Dark;1989;95;Horror,Thriller;4.9;643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30493;Cimetière;tt0098084;Pet Sematary;1989;103;Fantasy,Horror,Thriller;6.5;101582;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30494;Simetierre;tt0098084;Pet Sematary;1989;103;Fantasy,Horror,Thriller;6.5;101582;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30495;La petite voleuse;tt0098087;The Little Thief;1988;109;Comedy,Drama;6.9;2101;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30497;La vengeance d'Eric;tt0098089;Phantom of the Mall: Eric's Revenge;1989;91;Horror,Romance;5.0;1036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30498;Le fantôme de l'opéra;tt0098090;The Phantom of the Opera;1989;93;Drama,Horror,Music;5.4;4045;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1980
30499;Preuve à l'appui;tt0098093;Physical Evidence;1989;99;Crime,Mystery,Romance;5.1;1835;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1980
30502;Pink Cadillac;tt0098097;Pink Cadillac;1989;122;Action,Comedy,Crime;5.3;11508;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30519;Le bal de l'horreur 3: Dernier baiser avant l'enfer;tt0098136;Prom Night III: The Last Kiss;1990;97;Comedy,Horror,Thriller;4.6;2205;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1990
30520;Dernier baiser avant l'enfer;tt0098136;Prom Night III: The Last Kiss;1990;97;Comedy,Horror,Thriller;4.6;2205;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1990
30521;Punisher;tt0098141;The Punisher;1989;89;Action,Crime,Thriller;5.6;23418;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30522;Puppet Master;tt0098143;Puppet Master;1989;90;Fantasy,Horror,Sci-Fi;5.5;10765;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1980
30523;Terracota Warrior;tt0098147;A Terra-Cotta Warrior;1989;145;Adventure,Comedy,Fantasy;6.8;976;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30527;Pedicab driver;tt0098155;Pedicab Driver;1989;95;Action,Comedy,Romance;7.4;902;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30529;Rabid Grannies;tt0098157;Rabid Grannies;1988;89;Comedy,Horror;4.8;1778;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30530;Le dossier Rachel;tt0098160;The Rachel Papers;1989;95;Drama,Romance;6.0;1964;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30532;L'arc-en-ciel;tt0098165;The Rainbow;1989;113;Action,Drama,Romance;6.2;1486;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30535;Souvenirs de la maison jaune;tt0098175;Recollections of the Yellow House;1989;122;Comedy,Drama;7.4;1307;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30537;Le scorpion rouge;tt0098180;Red Scorpion;1988;105;Action,Adventure;5.1;8887;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30538;Soviet le Guerrier Rouge;tt0098180;Red Scorpion;1988;105;Action,Adventure;5.1;8887;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30539;Psycho Killer;tt0098184;Relentless;1989;92;Crime,Thriller;5.9;1566;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30540;Le Mutilateur;tt0098184;Relentless;1989;92;Crime,Thriller;5.9;1566;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30542;Flic et rebelle;tt0098188;Renegades;1989;106;Action,Crime,Drama;5.4;3593;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30543;Voyage à Melonia;tt0098189;The Journey to Melonia;1989;104;Adventure,Animation,Family;7.4;1347;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30544;La créature du lagon: le retour;tt0098193;The Return of Swamp Thing;1989;89;Action,Adventure,Comedy;4.7;5474;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30545;Le retour de la créature du lagon;tt0098193;The Return of Swamp Thing;1989;89;Action,Adventure,Comedy;4.7;5474;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30546;La Créature du marais II;tt0098193;The Return of Swamp Thing;1989;89;Action,Adventure,Comedy;4.7;5474;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30547;Le retour des mousquetaires;tt0098194;The Return of the Musketeers;1989;102;Action,Adventure,Comedy;5.9;3577;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30549;Rikyu;tt0098204;Rikyu;1989;135;Drama,History;7.1;726;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30550;La rivière de la mort;tt0098205;River of Death;1989;101;Action,Adventure,Drama;4.3;1286;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30551;Road House;tt0098206;Road House;1989;114;Action,Thriller;6.6;70679;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30552;Bar routier;tt0098206;Road House;1989;114;Action,Thriller;6.6;70679;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30556;Roger et moi;tt0098213;Roger & Me;1989;91;Documentary;7.5;26537;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30558;Romuald et Juliette;tt0098220;Mama, There's a Man in Your Bed;1989;108;Comedy,Romance;6.9;1649;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30560;Rooftops;tt0098222;Rooftops;1989;98;Action,Crime,Drama;4.8;597;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30561;Rosalie fait ses courses;tt0098224;Rosalie Goes Shopping;1989;94;Comedy;5.7;987;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30566;Terreur sur le campus;tt0098235;Rush Week;1989;96;Horror,Thriller;4.9;617;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30574;L'indomptée;tt0098251;Blood and Sand;1989;113;Drama,Romance;4.5;1086;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30575;Le sang;tt0098252;Blood;1989;95;Drama,Mystery;7.4;995;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1980
30576;Santa sangre;tt0098253;Santa Sangre;1989;123;Drama,Horror,Thriller;7.5;20834;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30577;Savage Beach;tt0098257;Savage Beach;1989;92;Action,Adventure;4.3;1501;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30578;Piège pour Amazones;tt0098257;Savage Beach;1989;92;Action,Adventure;4.3;1501;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30579;Un monde pour nous;tt0098258;Say Anything;1989;100;Comedy,Drama,Romance;7.3;88332;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30581;Scandal;tt0098260;Scandal;1989;115;Drama,History;6.4;5121;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30586;Mélodie pour un meurtre;tt0098273;Sea of Love;1989;113;Crime,Drama,Mystery;6.8;40361;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1980
30588;Pas nous, pas nous;tt0098282;See No Evil, Hear No Evil;1989;103;Comedy,Crime;6.8;53726;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30589;À demain mon amour;tt0098283;See You in the Morning;1989;119;Drama,Romance;5.8;944;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30596;Touche pas à ma fille;tt0098308;She's Out of Control;1989;90;Comedy;5.3;4326;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30597;She-Devil - La Diable;tt0098309;She-Devil;1989;99;Comedy;5.6;17315;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30598;La Diable;tt0098309;She-Devil;1989;99;Comedy;5.6;17315;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30600;Shirley Valentine;tt0098319;Shirley Valentine;1989;108;Comedy,Drama,Romance;7.2;7971;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30601;Shocker;tt0098320;Shocker;1989;109;Comedy,Horror,Thriller;5.5;16206;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30602;Shocking dark - Spectres à Venise;tt0098321;Shocking Dark;1989;90;Action,Adventure,Horror;4.4;1520;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30604;Le septième continent;tt0098327;The Seventh Continent;1989;104;Drama;7.7;14861;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30605;Le dernier assaut;tt0098328;The Siege of Firebase Gloria;1988;99;Action,Drama,War;6.8;2960;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1980
30606;Les rescapés de Gloria;tt0098328;The Siege of Firebase Gloria;1988;99;Action,Drama,War;6.8;2960;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1980
30611;L'amour est une grande aventure;tt0098343;Skin Deep;1989;101;Comedy,Drama,Romance;6.1;4566;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30613;Esclaves de New York;tt0098347;Slaves of New York;1989;124;Comedy,Drama;5.6;1022;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30614;Le souffle du futur;tt0098350;Slipstream;1989;102;Adventure,Sci-Fi;4.7;2647;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1980
30615;Slipstream;tt0098350;Slipstream;1989;102;Adventure,Sci-Fi;4.7;2647;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1980
30616;On a tué mes enfants;tt0098352;Small Sacrifices;1989;159;Crime,Drama,History;7.6;1221;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30617;Society;tt0098354;Society;1989;99;Comedy,Horror;6.5;17871;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30618;Some Girls;tt0098356;Some Girls;1988;94;Comedy,Drama,Fantasy;5.8;3307;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30619;Violent Cop;tt0098360;Violent Cop;1989;103;Action,Crime,Drama;7.1;11700;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30623;Cannonball III;tt0098369;Speed Zone;1989;94;Action,Comedy,Sport;4.4;3435;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1980
30625;Spirits of the Air, Gremlins of the Clouds;tt0098373;Spirits of the Air, Gremlins of the Clouds;1987;96;Adventure,Sci-Fi;6.4;632;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1980
30627;Star trek V - L'ultime frontière;tt0098382;Star Trek V: The Final Frontier;1989;107;Action,Adventure,Fantasy;5.5;59221;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30628;Star Trek V : L'Ultime Frontière;tt0098382;Star Trek V: The Final Frontier;1989;107;Action,Adventure,Fantasy;5.5;59221;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30629;Potins de femmes;tt0098384;Steel Magnolias;1989;117;Comedy,Drama,Romance;7.3;53337;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30630;Le beau-père 2;tt0098385;Stepfather II: Make Room for Daddy;1989;93;Horror,Thriller;5.6;4068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1980
30635;Le rêve du singe fou;tt0098407;Twisted Obsession;1989;108;Drama,Mystery,Romance;5.4;1277;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1980
30638;Sundown;tt0098412;Sundown: The Vampire in Retreat;1989;104;Comedy,Horror,Western;6.1;2948;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1980
30643;The tall guy;tt0098436;The Tall Guy;1989;92;Comedy,Romance;6.2;4679;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30644;Guerre d'hiver;tt0098437;The Winter War;1989;199;Drama,History,War;7.6;8166;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1980
30645;Tango & Cash;tt0098439;Tango & Cash;1989;104;Action,Comedy,Crime;6.4;103707;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30646;Tango et Cash;tt0098439;Tango & Cash;1989;104;Action,Comedy,Crime;6.4;103707;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30647;Tap dance;tt0098442;Tap;1989;111;Comedy,Drama,Music;6.5;1590;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1980
30656;Les trois fugitifs;tt0098471;Three Fugitives;1989;96;Action,Comedy;6.2;11672;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30659;Le secret de Château Valmont;tt0098479;Till We Meet Again;1989;240;Drama,Romance,War;6.9;651;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1980
30665;Toxic Avenger III: La dernière tentation de Toxie;tt0098502;The Toxic Avenger Part III: The Last Temptation of Toxie;1989;102;Action,Comedy,Fantasy;4.3;4697;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30666;Toxic avenger 2;tt0098503;The Toxic Avenger Part II;1989;102;Action,Comedy,Horror;5.0;6570;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30669;Le procès de l'incroyable Hulk;tt0098512;The Trial of the Incredible Hulk;1989;100;Action,Adventure,Drama;5.8;2708;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30674;Les scouts de Beverly Hills;tt0098519;Troop Beverly Hills;1989;105;Adventure,Comedy;5.8;10225;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30675;Trop belle pour toi;tt0098520;Too Beautiful for You;1989;91;Comedy,Drama,Romance;6.7;2750;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30677;Coupable ressemblance;tt0098524;True Believer;1989;105;Crime,Drama;6.7;4820;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30684;Turner & Hooch;tt0098536;Turner & Hooch;1989;97;Comedy,Crime,Drama;6.2;69886;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30685;Turner et Hooch;tt0098536;Turner & Hooch;1989;97;Comedy,Crime,Drama;6.2;69886;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30687;Télé ringards;tt0098546;UHF;1989;97;Comedy,Sci-Fi;6.9;28143;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1980
30690;L'oncle Buck;tt0098554;Uncle Buck;1989;100;Comedy;7.1;93637;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30692;L'architecture du chaos;tt0098559;The Architecture of Doom;1989;119;Documentary,History;8.0;1055;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30693;Ne tirez pas sur le cerf-volant;tt0098573;Don't Let Them Shoot the Kite;1989;100;Crime,Drama;8.4;6624;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30695;Valmont;tt0098575;Valmont;1989;137;Drama,Romance;7.0;13430;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30696;Embrasse-moi, vampire;tt0098577;Vampire's Kiss;1988;103;Comedy,Horror;6.0;16847;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30702;La vie et rien d'autre;tt0098596;Life and Nothing But;1989;135;Drama,War;7.5;1937;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1980
30705;La voix de la Lune;tt0098606;The Voice of the Moon;1990;120;Comedy,Drama;6.2;2932;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1990
30708;Bandini;tt0098615;Wait Until Spring, Bandini;1989;100;Drama;6.2;622;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30709;Jeu de Guerre;tt0098619;War Party;1988;97;Action,Drama;6.4;663;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30710;La guerre des Rose;tt0098621;The War of the Roses;1989;116;Comedy,Romance;6.8;52232;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
30711;Warlock;tt0098622;Warlock;1989;103;Action,Fantasy,Horror;6.2;16831;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30712;Nous ne sommes pas des anges;tt0098625;We're No Angels;1989;106;Comedy,Crime;6.1;23077;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30713;Week-end chez Bernie;tt0098627;Weekend at Bernie's;1989;97;Adventure,Comedy,Crime;6.4;54760;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1980
30714;Quand Harry rencontre Sally...;tt0098635;When Harry Met Sally...;1989;95;Comedy,Drama,Romance;7.7;212048;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1980
